
============================================================
Session started: 2026-04-14 11:16:49.340992  [mode=both  fire=ON]
============================================================
[ALERT] FIRE       | frame   1168 | objects 1 | 08:16:33.830
[ALERT] Violence  | frame   1174 | conf 0.900 | 08:16:33.995
[ALERT] FIRE       | frame   1174 | objects 1 | 08:16:33.995
[ALERT] Violence  | frame   1178 | conf 0.928 | 08:16:34.170
[ALERT] FIRE       | frame   1178 | objects 1 | 08:16:34.170
[ALERT] Violence  | frame   1183 | conf 0.918 | 08:16:34.327
[ALERT] FIRE       | frame   1183 | objects 1 | 08:16:34.327
[ALERT] FIRE       | frame   1186 | objects 1 | 08:16:34.480
[ALERT] FIRE       | frame   1190 | objects 1 | 08:16:34.651
[ALERT] FIRE       | frame   1197 | objects 1 | 08:16:34.814
[ALERT] FIRE       | frame   1200 | objects 1 | 08:16:34.976
[ALERT] Violence  | frame   1204 | conf 0.964 | 08:16:35.134
[ALERT] FIRE       | frame   1204 | objects 1 | 08:16:35.134
[ALERT] Violence  | frame   1208 | conf 0.972 | 08:16:35.328
[ALERT] FIRE       | frame   1208 | objects 1 | 08:16:35.328
[ALERT] Violence  | frame   1213 | conf 0.988 | 08:16:35.485
[ALERT] FIRE       | frame   1213 | objects 1 | 08:16:35.485
[ALERT] Violence  | frame   1217 | conf 0.941 | 08:16:35.643
[ALERT] FIRE       | frame   1217 | objects 1 | 08:16:35.643
[ALERT] FIRE       | frame   1223 | objects 1 | 08:16:35.817
[ALERT] FIRE       | frame   1227 | objects 1 | 08:16:36.039
[ALERT] FIRE       | frame   1231 | objects 1 | 08:16:36.297
[ALERT] FIRE       | frame   1237 | objects 1 | 08:16:36.619
[ALERT] FIRE       | frame   1245 | objects 1 | 08:16:36.838
[ALERT] FIRE       | frame   1252 | objects 1 | 08:16:37.039
[ALERT] FIRE       | frame   1258 | objects 1 | 08:16:37.282
[ALERT] FIRE       | frame   1264 | objects 1 | 08:16:37.491
[ALERT] FIRE       | frame   1270 | objects 1 | 08:16:37.734
[ALERT] FIRE       | frame   1274 | objects 1 | 08:16:38.084
[ALERT] FIRE       | frame   1280 | objects 1 | 08:16:38.312
[ALERT] FIRE       | frame   1286 | objects 1 | 08:16:38.551
[ALERT] FIRE       | frame   1296 | objects 1 | 08:16:38.961
[ALERT] FIRE       | frame   1304 | objects 1 | 08:16:39.195
[ALERT] Violence  | frame   1308 | conf 0.905 | 08:16:39.427
[ALERT] FIRE       | frame   1308 | objects 1 | 08:16:39.427
[ALERT] FIRE       | frame   1319 | objects 1 | 08:16:39.816
[ALERT] FIRE       | frame   1325 | objects 1 | 08:16:40.058
[ALERT] FIRE       | frame   1332 | objects 1 | 08:16:40.320
[ALERT] FIRE       | frame   1342 | objects 2 | 08:16:40.670
[ALERT] FIRE       | frame   1348 | objects 1 | 08:16:40.981
[ALERT] FIRE       | frame   1357 | objects 1 | 08:16:41.275
[ALERT] FIRE       | frame   1365 | objects 1 | 08:16:41.592
[ALERT] FIRE       | frame   1374 | objects 1 | 08:16:41.986
[ALERT] FIRE       | frame   1382 | objects 1 | 08:16:42.235
[ALERT] FIRE       | frame   1390 | objects 1 | 08:16:42.509
[ALERT] FIRE       | frame   1401 | objects 1 | 08:16:42.712
[ALERT] FIRE       | frame   1411 | objects 2 | 08:16:42.875
[ALERT] FIRE       | frame   1413 | objects 1 | 08:16:43.141
[ALERT] FIRE       | frame   1418 | objects 1 | 08:16:43.355
[ALERT] Littering | frame   1423 | objects 3 | 08:16:43.529
[ALERT] Littering | frame   1431 | objects 1 | 08:16:43.695
[ALERT] Violence  | frame   1435 | conf 0.994 | 08:16:43.851
[ALERT] Violence  | frame   1442 | conf 0.996 | 08:16:44.017
[ALERT] Violence  | frame   1445 | conf 0.993 | 08:16:44.238
[ALERT] Violence  | frame   1449 | conf 0.997 | 08:16:44.784
[ALERT] Violence  | frame   1454 | conf 0.996 | 08:16:44.956
[ALERT] Violence  | frame   1460 | conf 0.996 | 08:16:45.218
[ALERT] Violence  | frame   1478 | conf 0.987 | 08:16:45.429
[ALERT] Violence  | frame   1480 | conf 0.961 | 08:16:45.628
[ALERT] Violence  | frame   1487 | conf 0.973 | 08:16:45.882
[ALERT] Violence  | frame   1492 | conf 0.952 | 08:16:46.109
[ALERT] Violence  | frame   1496 | conf 0.928 | 08:16:46.343
[ALERT] Violence  | frame   1502 | conf 0.992 | 08:16:46.572
[ALERT] Violence  | frame   1507 | conf 0.951 | 08:16:46.768
[ALERT] Violence  | frame   1515 | conf 0.924 | 08:16:46.951
[ALERT] Littering | frame   1643 | objects 4 | 08:16:52.162
[ALERT] Littering | frame   1646 | objects 4 | 08:16:52.444
[ALERT] Littering | frame   1653 | objects 5 | 08:16:52.695
[ALERT] Violence  | frame   1675 | conf 0.988 | 08:16:53.622
[ALERT] Violence  | frame   1681 | conf 0.899 | 08:16:53.981
[ALERT] Violence  | frame   1687 | conf 0.945 | 08:16:54.254
[ALERT] Littering | frame   1763 | objects 10 | 08:16:56.894
[ALERT] Littering | frame   1827 | objects 10 | 08:16:59.345
[ALERT] Littering | frame   1848 | objects 10 | 08:17:00.196
[ALERT] Littering | frame   1926 | objects 9 | 08:17:03.352
[ALERT] Violence  | frame   2089 | conf 0.998 | 08:17:09.852
[ALERT] Violence  | frame   2095 | conf 0.997 | 08:17:10.054
[ALERT] Violence  | frame   2098 | conf 0.995 | 08:17:10.255
[ALERT] Littering | frame   2098 | objects 10 | 08:17:10.255
[ALERT] Violence  | frame   2105 | conf 0.990 | 08:17:10.506
[ALERT] Littering | frame   2105 | objects 4 | 08:17:10.506
[ALERT] Violence  | frame   2109 | conf 0.980 | 08:17:10.716
[ALERT] Littering | frame   2109 | objects 10 | 08:17:10.716
[ALERT] Violence  | frame   2114 | conf 0.994 | 08:17:10.916
[ALERT] Littering | frame   2114 | objects 10 | 08:17:10.916
[ALERT] Littering | frame   2129 | objects 10 | 08:17:11.592
[ALERT] Violence  | frame   2140 | conf 0.999 | 08:17:12.029
[ALERT] Violence  | frame   2175 | conf 0.899 | 08:17:13.511
[ALERT] Violence  | frame   2180 | conf 1.000 | 08:17:13.770
[ALERT] Violence  | frame   2187 | conf 0.948 | 08:17:13.977
[ALERT] Violence  | frame   2207 | conf 0.997 | 08:17:14.770
[ALERT] Violence  | frame   2229 | conf 0.991 | 08:17:15.655
[ALERT] Violence  | frame   2300 | conf 0.997 | 08:17:18.461
[ALERT] Violence  | frame   2307 | conf 0.999 | 08:17:18.668
[ALERT] Violence  | frame   2312 | conf 0.978 | 08:17:18.922
[ALERT] Violence  | frame   2319 | conf 0.995 | 08:17:19.114
[ALERT] Violence  | frame   2323 | conf 0.952 | 08:17:19.311
[ALERT] Violence  | frame   2327 | conf 0.967 | 08:17:19.552
[ALERT] Violence  | frame   2366 | conf 0.994 | 08:17:21.064
[ALERT] Violence  | frame   2397 | conf 0.995 | 08:17:22.434
[ALERT] Violence  | frame   2428 | conf 0.980 | 08:17:24.226
[ALERT] Violence  | frame   2434 | conf 0.993 | 08:17:24.423
[ALERT] Violence  | frame   2444 | conf 0.994 | 08:17:24.672
[ALERT] Violence  | frame   2453 | conf 0.996 | 08:17:24.870
[ALERT] Violence  | frame   2458 | conf 0.995 | 08:17:25.067
[ALERT] Violence  | frame   2479 | conf 0.991 | 08:17:25.936
[ALERT] Violence  | frame   2485 | conf 0.946 | 08:17:26.141
[ALERT] Violence  | frame   2490 | conf 0.996 | 08:17:26.499
[ALERT] Violence  | frame   2496 | conf 0.978 | 08:17:26.777
[ALERT] Violence  | frame   2502 | conf 0.924 | 08:17:26.994
[ALERT] Violence  | frame   2512 | conf 0.946 | 08:17:27.193
[ALERT] Violence  | frame   2520 | conf 0.973 | 08:17:27.451
[ALERT] Violence  | frame   2541 | conf 0.941 | 08:17:28.375
[ALERT] Violence  | frame   2547 | conf 0.942 | 08:17:28.612
[ALERT] Violence  | frame   2554 | conf 0.995 | 08:17:28.876
[ALERT] Violence  | frame   2560 | conf 0.999 | 08:17:29.192
[ALERT] Violence  | frame   2588 | conf 0.990 | 08:17:30.111
[ALERT] Violence  | frame   2593 | conf 0.999 | 08:17:30.292
[ALERT] Violence  | frame   2598 | conf 0.991 | 08:17:30.457
[ALERT] Violence  | frame   2604 | conf 0.990 | 08:17:30.657
[ALERT] Violence  | frame   2613 | conf 0.999 | 08:17:30.910
[ALERT] Violence  | frame   2619 | conf 0.998 | 08:17:31.089
[ALERT] Violence  | frame   2621 | conf 0.997 | 08:17:31.251
[ALERT] Violence  | frame   2625 | conf 0.999 | 08:17:31.428
[ALERT] Violence  | frame   2629 | conf 0.999 | 08:17:31.606
[ALERT] Violence  | frame   2634 | conf 1.000 | 08:17:31.919
[ALERT] Violence  | frame   2639 | conf 0.997 | 08:17:32.196
[ALERT] Violence  | frame   2642 | conf 0.997 | 08:17:32.403
[ALERT] Violence  | frame   2650 | conf 0.992 | 08:17:32.624
[ALERT] Violence  | frame   2659 | conf 0.995 | 08:17:32.928
[ALERT] Violence  | frame   2663 | conf 0.999 | 08:17:33.125
[ALERT] Violence  | frame   2668 | conf 0.998 | 08:17:33.387
[ALERT] Violence  | frame   2676 | conf 0.999 | 08:17:33.559
[ALERT] Violence  | frame   2680 | conf 0.996 | 08:17:33.720
[ALERT] Violence  | frame   2688 | conf 0.991 | 08:17:33.885
[ALERT] Violence  | frame   2702 | conf 0.984 | 08:17:34.094
[ALERT] Violence  | frame   2705 | conf 0.998 | 08:17:34.269
[ALERT] Violence  | frame   2714 | conf 0.999 | 08:17:34.583
[ALERT] Violence  | frame   2716 | conf 0.989 | 08:17:34.794
[ALERT] Violence  | frame   2718 | conf 0.999 | 08:17:34.984
[ALERT] Violence  | frame   2720 | conf 0.947 | 08:17:35.193
[ALERT] Violence  | frame   2727 | conf 0.966 | 08:17:35.439
[ALERT] Violence  | frame   2731 | conf 0.922 | 08:17:35.630
[ALERT] Violence  | frame   2736 | conf 0.964 | 08:17:35.974
[ALERT] Violence  | frame   2741 | conf 0.995 | 08:17:36.184
[ALERT] Violence  | frame   2750 | conf 0.971 | 08:17:36.407
[ALERT] Violence  | frame   2756 | conf 0.969 | 08:17:36.608
[ALERT] Violence  | frame   2762 | conf 0.922 | 08:17:36.816
[ALERT] Violence  | frame   2766 | conf 0.979 | 08:17:37.077
[ALERT] Violence  | frame   2774 | conf 0.954 | 08:17:37.276
[ALERT] Violence  | frame   2777 | conf 0.990 | 08:17:37.465
[ALERT] Violence  | frame   2786 | conf 0.997 | 08:17:37.699
[ALERT] Violence  | frame   2793 | conf 0.945 | 08:17:37.876
[ALERT] Violence  | frame   2798 | conf 0.950 | 08:17:38.104
[ALERT] FIRE       | frame   2799 | objects 1 | 08:17:38.438
[ALERT] FIRE       | frame   2804 | objects 1 | 08:17:38.651
[ALERT] FIRE       | frame   2812 | objects 1 | 08:17:38.883
[ALERT] FIRE       | frame   2825 | objects 1 | 08:17:39.060
[ALERT] FIRE       | frame   2828 | objects 1 | 08:17:39.227
[ALERT] FIRE       | frame   2834 | objects 1 | 08:17:39.427
[ALERT] FIRE       | frame   2840 | objects 1 | 08:17:39.618
[ALERT] FIRE       | frame   2852 | objects 1 | 08:17:39.909
[ALERT] FIRE       | frame   2854 | objects 1 | 08:17:40.102
[ALERT] FIRE       | frame   2861 | objects 1 | 08:17:40.371
[ALERT] FIRE       | frame   2864 | objects 1 | 08:17:40.545
[ALERT] FIRE       | frame   2866 | objects 1 | 08:17:40.710
[ALERT] FIRE       | frame   2871 | objects 1 | 08:17:40.884
[ALERT] FIRE       | frame   2876 | objects 1 | 08:17:41.046
[ALERT] FIRE       | frame   2879 | objects 1 | 08:17:41.214
[ALERT] FIRE       | frame   2882 | objects 1 | 08:17:41.441
[ALERT] FIRE       | frame   2894 | objects 1 | 08:17:41.651
[ALERT] FIRE       | frame   2895 | objects 1 | 08:17:41.818
[ALERT] FIRE       | frame   2900 | objects 1 | 08:17:41.999
[ALERT] FIRE       | frame   2905 | objects 1 | 08:17:42.162
[ALERT] FIRE       | frame   2907 | objects 1 | 08:17:42.331
[ALERT] FIRE       | frame   2912 | objects 1 | 08:17:42.520
[ALERT] FIRE       | frame   2918 | objects 1 | 08:17:42.679
[ALERT] FIRE       | frame   2924 | objects 1 | 08:17:42.865
[ALERT] FIRE       | frame   2928 | objects 1 | 08:17:43.093
[ALERT] FIRE       | frame   2931 | objects 1 | 08:17:43.269
[ALERT] FIRE       | frame   2940 | objects 1 | 08:17:43.425
[ALERT] FIRE       | frame   2941 | objects 1 | 08:17:43.615
[ALERT] Littering | frame   2951 | objects 9 | 08:17:44.026
[ALERT] Violence  | frame   2956 | conf 0.910 | 08:17:44.255
[ALERT] Littering | frame   2956 | objects 10 | 08:17:44.255
[ALERT] Violence  | frame   2968 | conf 0.914 | 08:17:44.484
[ALERT] Littering | frame   2968 | objects 10 | 08:17:44.484
[ALERT] Violence  | frame   2971 | conf 0.926 | 08:17:44.667
[ALERT] Littering | frame   2971 | objects 9 | 08:17:44.667
[ALERT] Violence  | frame   2996 | conf 0.916 | 08:17:45.331
[ALERT] Littering | frame   2996 | objects 9 | 08:17:45.331
[ALERT] Violence  | frame   3000 | conf 0.940 | 08:17:45.500
[ALERT] Littering | frame   3000 | objects 9 | 08:17:45.500
[ALERT] Violence  | frame   3003 | conf 0.945 | 08:17:45.666
[ALERT] Littering | frame   3003 | objects 10 | 08:17:45.666
[ALERT] Violence  | frame   3009 | conf 0.928 | 08:17:45.852
[ALERT] Littering | frame   3009 | objects 10 | 08:17:45.852
[ALERT] Violence  | frame   3014 | conf 0.954 | 08:17:46.070
[ALERT] Littering | frame   3014 | objects 9 | 08:17:46.070
[ALERT] Violence  | frame   3017 | conf 0.989 | 08:17:46.276
[ALERT] Littering | frame   3017 | objects 10 | 08:17:46.276
[ALERT] Violence  | frame   3029 | conf 0.915 | 08:17:46.649
[ALERT] Littering | frame   3029 | objects 10 | 08:17:46.649
[ALERT] Violence  | frame   3057 | conf 0.921 | 08:17:47.643
[ALERT] Littering | frame   3057 | objects 10 | 08:17:47.643
[ALERT] Violence  | frame   3067 | conf 0.937 | 08:17:47.975
[ALERT] Littering | frame   3067 | objects 9 | 08:17:47.975
[ALERT] Violence  | frame   3096 | conf 0.994 | 08:17:49.018
[ALERT] Littering | frame   3096 | objects 9 | 08:17:49.018
[ALERT] Violence  | frame   3099 | conf 0.982 | 08:17:49.207
[ALERT] Littering | frame   3099 | objects 10 | 08:17:49.207
[ALERT] Violence  | frame   3107 | conf 0.979 | 08:17:49.467
[ALERT] Violence  | frame   3119 | conf 0.974 | 08:17:49.826
[ALERT] Violence  | frame   3129 | conf 0.988 | 08:17:50.348
[ALERT] Littering | frame   3129 | objects 3 | 08:17:50.348
[ALERT] Violence  | frame   3145 | conf 0.989 | 08:17:50.834
[ALERT] Littering | frame   3145 | objects 10 | 08:17:50.834
[ALERT] Violence  | frame   3156 | conf 0.991 | 08:17:51.246
[ALERT] Littering | frame   3156 | objects 9 | 08:17:51.246
[ALERT] Violence  | frame   3172 | conf 0.995 | 08:17:51.771
[ALERT] Littering | frame   3172 | objects 9 | 08:17:51.771
[ALERT] Violence  | frame   3183 | conf 0.984 | 08:17:52.248
[ALERT] Littering | frame   3183 | objects 10 | 08:17:52.248
[ALERT] Violence  | frame   3189 | conf 0.980 | 08:17:52.513
[ALERT] Littering | frame   3189 | objects 14 | 08:17:52.513
[ALERT] Violence  | frame   3245 | conf 0.994 | 08:17:54.285
[ALERT] Littering | frame   3245 | objects 12 | 08:17:54.285
[ALERT] Violence  | frame   3275 | conf 0.979 | 08:17:55.398
[ALERT] Littering | frame   3275 | objects 10 | 08:17:55.398
[ALERT] Violence  | frame   3287 | conf 0.983 | 08:17:55.766
[ALERT] Littering | frame   3287 | objects 9 | 08:17:55.766
[ALERT] Violence  | frame   3323 | conf 0.994 | 08:17:56.989
[ALERT] Littering | frame   3323 | objects 6 | 08:17:56.989
[ALERT] Violence  | frame   3328 | conf 0.973 | 08:17:57.175
[ALERT] Littering | frame   3328 | objects 9 | 08:17:57.175
[ALERT] Violence  | frame   3339 | conf 0.949 | 08:17:57.598
[ALERT] Violence  | frame   3347 | conf 0.991 | 08:17:57.951
[ALERT] Violence  | frame   3351 | conf 0.996 | 08:17:58.372
[ALERT] Violence  | frame   3365 | conf 0.995 | 08:17:58.578
[ALERT] Littering | frame   3365 | objects 7 | 08:17:58.578
[ALERT] Violence  | frame   3372 | conf 0.985 | 08:17:58.747
[ALERT] Littering | frame   3372 | objects 18 | 08:17:58.747
[ALERT] Violence  | frame   3373 | conf 0.984 | 08:17:59.000
[ALERT] Violence  | frame   3374 | conf 0.991 | 08:17:59.189
[ALERT] Violence  | frame   3380 | conf 0.984 | 08:17:59.375
[ALERT] Violence  | frame   3389 | conf 0.988 | 08:17:59.557
[ALERT] Littering | frame   3389 | objects 14 | 08:17:59.557
[ALERT] Violence  | frame   3392 | conf 0.984 | 08:17:59.880
[ALERT] Littering | frame   3392 | objects 2 | 08:17:59.880
[ALERT] Littering | frame   4389 | objects 3 | 08:18:34.988
[ALERT] Littering | frame   4393 | objects 2 | 08:18:35.203
[ALERT] Violence  | frame   4425 | conf 0.997 | 08:18:36.342
[ALERT] Violence  | frame   4431 | conf 0.992 | 08:18:36.562
[ALERT] Violence  | frame   4439 | conf 0.999 | 08:18:36.850
[ALERT] Violence  | frame   4445 | conf 0.995 | 08:18:37.053
[ALERT] Violence  | frame   4450 | conf 0.994 | 08:18:37.270
[ALERT] Violence  | frame   4481 | conf 0.999 | 08:18:38.378
[ALERT] Violence  | frame   4485 | conf 0.999 | 08:18:38.586
[ALERT] Violence  | frame   4492 | conf 0.980 | 08:18:38.888
[ALERT] Violence  | frame   4497 | conf 0.956 | 08:18:39.103
[ALERT] Violence  | frame   4503 | conf 0.955 | 08:18:39.328
[ALERT] Violence  | frame   4509 | conf 0.999 | 08:18:39.581
[ALERT] Violence  | frame   4515 | conf 0.988 | 08:18:39.817
[ALERT] Violence  | frame   4548 | conf 0.986 | 08:18:41.099
[ALERT] Violence  | frame   4554 | conf 0.993 | 08:18:41.304
[ALERT] Violence  | frame   4559 | conf 0.994 | 08:18:41.590
[ALERT] Violence  | frame   4565 | conf 1.000 | 08:18:41.831
[ALERT] Violence  | frame   4570 | conf 0.999 | 08:18:42.038
[ALERT] Violence  | frame   4578 | conf 0.998 | 08:18:42.310
[ALERT] Violence  | frame   4583 | conf 0.998 | 08:18:42.509
[ALERT] Violence  | frame   4589 | conf 0.996 | 08:18:42.716
[ALERT] Violence  | frame   4596 | conf 1.000 | 08:18:42.954
[ALERT] Violence  | frame   4601 | conf 1.000 | 08:18:43.164
[ALERT] Littering | frame   4601 | objects 8 | 08:18:43.164
[ALERT] Violence  | frame   4607 | conf 0.994 | 08:18:43.363
[ALERT] Violence  | frame   4611 | conf 0.992 | 08:18:43.603
[ALERT] Violence  | frame   4617 | conf 0.914 | 08:18:43.800
[ALERT] Violence  | frame   4647 | conf 0.978 | 08:18:45.069
[ALERT] Violence  | frame   4653 | conf 0.926 | 08:18:45.310
[ALERT] Violence  | frame   4658 | conf 0.899 | 08:18:45.587
[ALERT] Violence  | frame   4709 | conf 0.907 | 08:18:47.566
[ALERT] Violence  | frame   4714 | conf 0.999 | 08:18:47.822
[ALERT] Violence  | frame   4721 | conf 0.999 | 08:18:48.026
[ALERT] Violence  | frame   4726 | conf 0.958 | 08:18:48.225
[ALERT] Violence  | frame   4733 | conf 0.999 | 08:18:48.463
[ALERT] Violence  | frame   4738 | conf 0.994 | 08:18:48.663
[ALERT] Violence  | frame   4743 | conf 0.999 | 08:18:48.975
[ALERT] Violence  | frame   4748 | conf 0.889 | 08:18:49.205
[ALERT] Violence  | frame   4753 | conf 0.983 | 08:18:49.399
[ALERT] Violence  | frame   4777 | conf 0.996 | 08:18:50.276
[ALERT] Violence  | frame   4785 | conf 0.995 | 08:18:50.525
[ALERT] Violence  | frame   4790 | conf 0.994 | 08:18:50.726
[ALERT] Violence  | frame   4796 | conf 0.987 | 08:18:50.919
[ALERT] Violence  | frame   4803 | conf 0.996 | 08:18:51.233
[ALERT] Violence  | frame   4807 | conf 0.967 | 08:18:51.479
[ALERT] Violence  | frame   4812 | conf 0.995 | 08:18:51.727
[ALERT] Violence  | frame   4821 | conf 0.996 | 08:18:51.999
[ALERT] Violence  | frame   4826 | conf 0.979 | 08:18:52.201
[ALERT] Violence  | frame   4835 | conf 0.990 | 08:18:52.399
[ALERT] Violence  | frame   4840 | conf 0.984 | 08:18:52.651
[ALERT] Violence  | frame   4845 | conf 0.996 | 08:18:52.853
[ALERT] Violence  | frame   4851 | conf 0.969 | 08:18:53.067
[ALERT] Violence  | frame   4856 | conf 0.955 | 08:18:53.320
[ALERT] Violence  | frame   4862 | conf 0.949 | 08:18:53.511
[ALERT] Violence  | frame   4914 | conf 0.934 | 08:18:55.592
[ALERT] Violence  | frame   4918 | conf 0.996 | 08:18:55.810
[ALERT] Violence  | frame   4923 | conf 0.999 | 08:18:55.999
[ALERT] Violence  | frame   4929 | conf 0.911 | 08:18:56.175
[ALERT] Violence  | frame   4936 | conf 0.980 | 08:18:56.545
[ALERT] Violence  | frame   4939 | conf 0.946 | 08:18:56.752
[ALERT] Violence  | frame   4974 | conf 0.999 | 08:18:57.941
[ALERT] Violence  | frame   4980 | conf 1.000 | 08:18:58.246
[ALERT] Violence  | frame   4988 | conf 1.000 | 08:18:58.467
[ALERT] Violence  | frame   4992 | conf 0.998 | 08:18:58.679
[ALERT] Violence  | frame   4998 | conf 1.000 | 08:18:58.863
[ALERT] Violence  | frame   5004 | conf 1.000 | 08:18:59.178
[ALERT] Violence  | frame   5009 | conf 0.998 | 08:18:59.457
[ALERT] Violence  | frame   5013 | conf 0.995 | 08:18:59.646
[ALERT] Violence  | frame   5021 | conf 0.999 | 08:18:59.876
[ALERT] Violence  | frame   5028 | conf 1.000 | 08:19:00.061
[ALERT] FIRE       | frame   5258 | objects 2 | 08:19:08.764
[ALERT] FIRE       | frame   5262 | objects 1 | 08:19:09.032
[ALERT] FIRE       | frame   5267 | objects 2 | 08:19:09.236
[ALERT] FIRE       | frame   5276 | objects 1 | 08:19:09.437
[ALERT] FIRE       | frame   5283 | objects 1 | 08:19:09.664
[ALERT] FIRE       | frame   5286 | objects 1 | 08:19:09.825
[ALERT] FIRE       | frame   5292 | objects 1 | 08:19:09.989
[ALERT] FIRE       | frame   5298 | objects 1 | 08:19:10.256
[ALERT] FIRE       | frame   5301 | objects 1 | 08:19:10.556
[ALERT] Violence  | frame   5305 | conf 0.920 | 08:19:10.805
[ALERT] FIRE       | frame   5305 | objects 1 | 08:19:10.805
[ALERT] FIRE       | frame   5313 | objects 1 | 08:19:10.978
[ALERT] FIRE       | frame   5320 | objects 1 | 08:19:11.155
[ALERT] FIRE       | frame   5331 | objects 1 | 08:19:11.450
[ALERT] FIRE       | frame   5332 | objects 1 | 08:19:11.708
[ALERT] Violence  | frame   5334 | conf 0.885 | 08:19:11.919
[ALERT] FIRE       | frame   5334 | objects 1 | 08:19:11.919
[ALERT] Violence  | frame   5522 | conf 0.989 | 08:19:19.007
[ALERT] Violence  | frame   5530 | conf 0.983 | 08:19:19.256
[ALERT] Violence  | frame   5534 | conf 0.996 | 08:19:19.420
[ALERT] Violence  | frame   5541 | conf 0.998 | 08:19:19.584
[ALERT] Violence  | frame   5548 | conf 0.983 | 08:19:19.775
[ALERT] Violence  | frame   5551 | conf 0.983 | 08:19:19.933
[ALERT] Violence  | frame   5556 | conf 0.989 | 08:19:20.121
[ALERT] Violence  | frame   5562 | conf 0.992 | 08:19:20.321
[ALERT] Violence  | frame   5567 | conf 0.991 | 08:19:20.573
[ALERT] Violence  | frame   5570 | conf 0.999 | 08:19:20.814
[ALERT] Violence  | frame   5578 | conf 0.984 | 08:19:21.022
[ALERT] Violence  | frame   5582 | conf 0.994 | 08:19:21.200
[ALERT] Violence  | frame   5588 | conf 0.900 | 08:19:21.362
[ALERT] FIRE       | frame   5596 | objects 1 | 08:19:21.535
[ALERT] FIRE       | frame   5601 | objects 1 | 08:19:21.754
[ALERT] Littering | frame   5603 | objects 2 | 08:19:21.928
[ALERT] FIRE       | frame   5603 | objects 1 | 08:19:21.928
[ALERT] FIRE       | frame   5611 | objects 1 | 08:19:22.120
[ALERT] FIRE       | frame   5613 | objects 1 | 08:19:22.284
[ALERT] FIRE       | frame   5618 | objects 1 | 08:19:22.446
[ALERT] FIRE       | frame   5624 | objects 1 | 08:19:22.662
[ALERT] FIRE       | frame   5631 | objects 1 | 08:19:23.026
[ALERT] FIRE       | frame   5636 | objects 1 | 08:19:23.247
[ALERT] Violence  | frame   5994 | conf 0.996 | 08:19:38.334
[ALERT] Littering | frame   5994 | objects 7 | 08:19:38.334
[ALERT] Violence  | frame   6000 | conf 0.994 | 08:19:38.539
[ALERT] Littering | frame   6000 | objects 2 | 08:19:38.539
[ALERT] Violence  | frame   6008 | conf 0.996 | 08:19:38.826
[ALERT] Littering | frame   6008 | objects 6 | 08:19:38.826
[ALERT] Violence  | frame   6015 | conf 0.995 | 08:19:39.062
[ALERT] FIRE       | frame   6015 | objects 1 | 08:19:39.062
[ALERT] Violence  | frame   6020 | conf 0.986 | 08:19:39.287
[ALERT] FIRE       | frame   6020 | objects 1 | 08:19:39.287
[ALERT] Violence  | frame   6024 | conf 0.980 | 08:19:39.672
[ALERT] FIRE       | frame   6024 | objects 1 | 08:19:39.672
[ALERT] Violence  | frame   6030 | conf 0.997 | 08:19:39.917
[ALERT] FIRE       | frame   6030 | objects 1 | 08:19:39.917
[ALERT] Littering | frame   6065 | objects 9 | 08:19:41.330
[ALERT] Violence  | frame   6095 | conf 0.998 | 08:19:42.542
[ALERT] Violence  | frame   6099 | conf 0.999 | 08:19:42.906
[ALERT] Violence  | frame   6105 | conf 0.973 | 08:19:43.140
[ALERT] Violence  | frame   6110 | conf 0.996 | 08:19:43.345
[ALERT] Violence  | frame   6119 | conf 0.972 | 08:19:43.716
[ALERT] FIRE       | frame   6119 | objects 1 | 08:19:43.716
[ALERT] Violence  | frame   6125 | conf 0.997 | 08:19:43.919
[ALERT] FIRE       | frame   6125 | objects 1 | 08:19:43.919
[ALERT] Violence  | frame   6131 | conf 0.991 | 08:19:44.185
[ALERT] Violence  | frame   6138 | conf 0.988 | 08:19:44.509
[ALERT] Violence  | frame   6142 | conf 0.986 | 08:19:44.745
[ALERT] FIRE       | frame   6142 | objects 1 | 08:19:44.745
[ALERT] Violence  | frame   6150 | conf 0.995 | 08:19:44.972
[ALERT] FIRE       | frame   6150 | objects 1 | 08:19:44.972
[ALERT] Violence  | frame   6157 | conf 0.998 | 08:19:45.366
[ALERT] FIRE       | frame   6157 | objects 1 | 08:19:45.366
[ALERT] Violence  | frame   6160 | conf 0.995 | 08:19:45.697
[ALERT] FIRE       | frame   6160 | objects 1 | 08:19:45.697
[ALERT] Violence  | frame   6168 | conf 0.990 | 08:19:45.921
[ALERT] Violence  | frame   6174 | conf 0.996 | 08:19:46.215
[ALERT] Violence  | frame   6180 | conf 0.900 | 08:19:46.481
[ALERT] FIRE       | frame   6180 | objects 1 | 08:19:46.481
[ALERT] Violence  | frame   6185 | conf 0.997 | 08:19:46.711
[ALERT] FIRE       | frame   6185 | objects 1 | 08:19:46.711
[ALERT] FIRE       | frame   6195 | objects 1 | 08:19:47.039
[ALERT] FIRE       | frame   6200 | objects 1 | 08:19:47.284
[ALERT] FIRE       | frame   6210 | objects 1 | 08:19:47.507
[ALERT] Violence  | frame   6214 | conf 0.949 | 08:19:47.808
[ALERT] Violence  | frame   6219 | conf 0.949 | 08:19:48.058
[ALERT] Violence  | frame   6225 | conf 0.978 | 08:19:48.266
[ALERT] Violence  | frame   6230 | conf 0.890 | 08:19:48.680
